"股票代码","股票简称","高管姓名","高管职务","高管薪酬","高管性别","高管国籍","高管学历","高管毕业学校"
"300003.SZ","乐普医疗","隋滋野","副总裁","1400000.0","女","中国","博士","不详"
"300007.SZ","汉威科技","刘瑞玲","财务负责人","560600.0","女","中国","硕士","不详"
"300007.SZ","汉威科技","刘瑞玲","副总经理","560600.0","女","中国","硕士","不详"
"300007.SZ","汉威科技","张小水","总工程师","473800.0","男","中国","本科","不详"
"300007.SZ","汉威科技","肖锋","副总经理, 董事会秘书","194300.0","男","中国","本科","郑州大学"
"300007.SZ","汉威科技","尚剑红","副总经理","525600.0","男","中国","博士","不详"
"300007.SZ","汉威科技","张潇君","总经理","751900.0","男","中国","硕士","不详"
"002951.SZ","金时科技","李海坚","总经理","705400.0","男","中国","硕士","不详"
"002951.SZ","金时科技","温思凯","董事会秘书, 财务总监","602700.0","男","中国","博士","不详"
"002951.SZ","金时科技","周丽霞","副总经理","252500.0","女","中国","硕士","不详"
"002951.SZ","金时科技","李杰","副总经理","350400.0","男","中国","硕士","不详"
"002951.SZ","金时科技","张国永","副总经理","280300.0","男","中国","本科","不详"
"002951.SZ","金时科技","孟毅","副总经理","300700.0","男","中国","硕士","不详"
"002949.SZ","华阳国际","唐崇武","总经理","1412300.0","男","中国","硕士","不详"
"002949.SZ","华阳国际","邹展宇","副总经理","1300000.0","男","中国","硕士","不详"
"002949.SZ","华阳国际","袁源","副总经理","1290400.0","男","中国","本科","不详"
"002949.SZ","华阳国际","田晓秋","副总经理","1527500.0","男","中国","本科","不详"
"002949.SZ","华阳国际","薛升伟","副总经理","1425600.0","男","中国","硕士","不详"
"002949.SZ","华阳国际","唐志华","总建筑师","1455800.0","男","中国","硕士","不详"
"002949.SZ","华阳国际","唐志华","副总经理","1455800.0","男","中国","硕士","不详"
"002949.SZ","华阳国际","张琳","副总经理","1147500.0","男","中国","硕士","不详"
"002949.SZ","华阳国际","徐清平","董事会秘书, 财务总监","961100.0","男","中国","硕士","不详"
"300005.SZ","探路者","王静","总裁","949200.0","女","中国","硕士","不详"
"300005.SZ","探路者","蒋中富","常务副总裁","1308800.0","男","中国","硕士","中南工业大学||北京大学"
"300005.SZ","探路者","胡伟","副总裁","1784600.0","男","中国","本科","不详"
"300005.SZ","探路者","李洋","副总裁","869100.0","男","中国","硕士","不详"
"300005.SZ","探路者","张丽","证券事务代表","","女","中国","硕士","不详"
"300005.SZ","探路者","陶旭","董事会秘书","","男","中国","硕士","不详"
"300005.SZ","探路者","董梅兵","财务总监","634500.0","男","中国","本科","不详"
"002950.SZ","奥美医疗","崔金海","总裁","6572300.0","男","中国澳门","高中","不详"
"002950.SZ","奥美医疗","程宏","副总裁","2842100.0","女","中国","本科","不详"
"002950.SZ","奥美医疗","杜先举","副总裁, 董事会秘书","1694800.0","男","中国","大专","不详"
"002950.SZ","奥美医疗","黄文剑","副总裁, 财务总监","1860100.0","男","中国","硕士","不详"
"300002.SZ","神州泰岳","高峰","副总经理","791300.0","男","中国","本科","沈阳航空工业学院"
"300002.SZ","神州泰岳","张黔山","副总经理, 董事会秘书","394100.0","男","中国","硕士","北京大学"
"300002.SZ","神州泰岳","翟一兵","首席运营官","633900.0","男","中国","博士","北京邮电学院"
"300002.SZ","神州泰岳","杨凯程","副总裁","259700.0","男","中国","硕士","不详"
"300002.SZ","神州泰岳","冒大卫","总裁","","男","中国","博士","不详"
"300002.SZ","神州泰岳","徐元区","副总经理","645100.0","男","中国","硕士","不详"
"300002.SZ","神州泰岳","董越","副总经理","689200.0","男","中国","硕士","不详"
"300002.SZ","神州泰岳","梁德兴","副总经理","399100.0","男","中国","硕士","不详"
"300002.SZ","神州泰岳","艾东","副总经理","776300.0","男","中国","本科","不详"
"300002.SZ","神州泰岳","林红","副总经理, 财务总监","387700.0","女","中国","本科","不详"
"300002.SZ","神州泰岳","丁思茗","证券事务代表","","女","中国","硕士","不详"
"300002.SZ","神州泰岳","赵倩莹","内审负责人","","女","中国","本科","不详"
"300008.SZ","天海防务","刘楠","代董事会秘书","300000.0","男","中国","硕士","不详"
"300008.SZ","天海防务","林强","副总经理","280000.0","男","中国","本科","不详"
"300008.SZ","天海防务","张彦通","内审部经理","","男","中国","硕士","不详"
"300008.SZ","天海防务","秦炳军","副总经理","280000.0","男","中国","博士","不详"
"300008.SZ","天海防务","顾建国","常务副总经理","300000.0","男","中国","本科","大连理工大学"
"300008.SZ","天海防务","占金锋","总经理","260000.0","男","中国","硕士","不详"
"300008.SZ","天海防务","寻正来","副总经理","260000.0","男","中国","本科","不详"
"300008.SZ","天海防务","惠涛","内审部经理","240000.0","男","中国","本科","不详"
"300008.SZ","天海防务","惠涛","副总经理","240000.0","男","中国","本科","不详"
"300008.SZ","天海防务","陆颖颖","证券事务代表","","女","中国","本科","不详"
"300008.SZ","天海防务","苏志强","财务总监","","男","中国","本科","不详"
"300014.SZ","亿纬锂能","刘建华","副总经理","820000.0","男","中国","硕士","不详"
"300014.SZ","亿纬锂能","王世峰","副总经理","508000.0","男","中国","本科","西安公路交通大学"
"300014.SZ","亿纬锂能","李沐芬","副总经理","268000.0","女","中国","大专","不详"
"300014.SZ","亿纬锂能","杨慧艳","证券事务代表","","女","中国","本科","不详"
"300014.SZ","亿纬锂能","林辉硕","董事会秘书","","男","中国","硕士","不详"
"300014.SZ","亿纬锂能","刘金成","总经理","558000.0","男","中国","博士","不详"
"300014.SZ","亿纬锂能","唐秋英","财务负责人","518000.0","女","中国","本科","不详"
"300014.SZ","亿纬锂能","唐秋英","副总经理","518000.0","女","中国","本科","不详"
"300014.SZ","亿纬锂能","于东生","国际业务总监","","男","中国","博士","不详"
"300014.SZ","亿纬锂能","孙斌","副总经理","488000.0","男","中国","本科","不详"
"300013.SZ","新宁物流","周博","执行副总裁","1207400.0","男","中国","本科","不详"
"300013.SZ","新宁物流","张瑜","董事会秘书","507400.0","女","中国","本科","不详"
"300013.SZ","新宁物流","马汝柯","财务总监","641100.0","男","中国","硕士","不详"
"300013.SZ","新宁物流","徐华明","证券事务代表","","男","中国","本科","不详"
"300013.SZ","新宁物流","谭平江","总裁","222000.0","男","中国","本科","不详"
"300015.SZ","爱尔眼科","李力","总经理","860000.0","男","中国","硕士","不详"
"300015.SZ","爱尔眼科","韩忠","副总经理","660000.0","男","中国","本科","不详"
"300015.SZ","爱尔眼科","吴士君","董事会秘书","740000.0","男","中国","博士","复旦大学"
"300015.SZ","爱尔眼科","吴士君","副总经理","740000.0","男","中国","博士","复旦大学"
"300015.SZ","爱尔眼科","李爱明","副总经理","420000.0","男","中国","本科","不详"
"300015.SZ","爱尔眼科","刘多元","财务总监","630000.0","男","中国","本科","不详"
"300015.SZ","爱尔眼科","刘多元","副总经理","630000.0","男","中国","本科","不详"
"300015.SZ","爱尔眼科","唐仕波","副总经理","1620000.0","男","中国","博士","不详"
"300015.SZ","爱尔眼科","杨智宽","副总经理","1000000.0","男","中国","博士","不详"
"300015.SZ","爱尔眼科","王丽华","副总经理","510000.0","女","中国","本科","不详"
"300015.SZ","爱尔眼科","黄强","证券事务代表","","男","中国","硕士","不详"
"300018.SZ","中元股份","邓志刚","总经理","552800.0","男","中国","硕士","不详"
"300018.SZ","中元股份","卢春明","副总经理","376900.0","男","中国","本科","不详"
"300018.SZ","中元股份","尹健","副总经理","617200.0","男","中国","本科","不详"
"300018.SZ","中元股份","张小波","总工程师","381200.0","男","中国","博士","不详"
"300018.SZ","中元股份","黄伟兵","财务总监","267500.0","男","中国","本科","不详"
"300018.SZ","中元股份","熊金梅","副总经理","239800.0","女","中国","本科","不详"
"300018.SZ","中元股份","董志刚","副总经理, 董事会秘书","246000.0","男","中国","硕士","不详"
"300018.SZ","中元股份","雷子昀","证券事务代表","","男","中国","本科","不详"
"300011.SZ","鼎汉技术","张雁冰","副总裁","622800.0","男","中国","硕士","不详"
"300011.SZ","鼎汉技术","吴志刚","董事会秘书","381100.0","男","中国","硕士","不详"
"300011.SZ","鼎汉技术","万卿","副总裁","720500.0","男","中国","本科","不详"
"300011.SZ","鼎汉技术","李彤","证券事务代表","224300.0","女","中国","本科","兰州交通大学"
"300011.SZ","鼎汉技术","李国政","副总裁","692000.0","男","中国","硕士","不详"
"300011.SZ","鼎汉技术","张俊清","常务副总裁","600000.0","男","中国","博士","不详"
"300011.SZ","鼎汉技术","魏黎明","副总裁","0.0","男","中国","博士","不详"
"300011.SZ","鼎汉技术","李旭辉","财务总监","","男","中国","硕士","不详"
"300011.SZ","鼎汉技术","肖东升","总裁","1547500.0","男","中国","硕士","不详"
"300010.SZ","立思辰","乔坤","副总裁","","男","中国","硕士","北京电力管理干部学院"
"300010.SZ","立思辰","刘顺利","财务总监","896500.0","男","中国","本科","不详"
"300010.SZ","立思辰","刘顺利","副总裁","896500.0","男","中国","本科","不详"
